,date,content
5337,2021-05-04 17:37:37+00:00,@ChouhanShivraj श्रीमान जी बंगाल को छोडीये पहले अपने मध्य प्रदेश को देखीये अपने प्रदेश की हालात सुधार लो जब दुसरे प्रदेश के बारे मे बोलना
5338,2021-05-04 17:37:37+00:00,@JonSnowLegacy https://t.co/h3EgcBAe5F
5339,2021-05-04 17:37:37+00:00,@huraira_chhena Ok
5340,2021-05-04 17:37:37+00:00,@dazaikv He ain't g*y like BTS who eat bats lmaooo
5341,2021-05-04 17:37:37+00:00,"P.s Unwanted Information: This is a Selfie btw.
Kaafi peechay jana parra gallery main smile wali picture dhondnay keliye."
5342,2021-05-04 17:37:37+00:00,@mashalayyy noooo tum badla lelo gi!!
5343,2021-05-04 17:37:37+00:00,@Shafqat_Mahmood sir agar app board students kay liye grading system bana letay toh yeh masla na hota. And obviously the ministers would want to conduct exams as they dont want to show their incompetence. #AntiStudentPTI https://t.co/nkvLA7LeB1
5344,2021-05-04 17:37:37+00:00,"Do cry it's just a show. 
The show : https://t.co/Zs4k0gyLtK"
5345,2021-05-04 17:37:37+00:00,@TeamSOSIndia @sosiyc @IYC_India_ @srinivasiyc https://t.co/ZMLFB1MYsm
5346,2021-05-04 17:37:37+00:00,@priyank89541419 @SonuSood @hashmath_raza @meghachaudhary4 @rakshasom Okay I try
5347,2021-05-04 17:37:37+00:00,वार्नर को लेकर टीम में काफी चर्चा होगी : विलियम्सन https://t.co/hvnAGAfNJ2
5348,2021-05-04 17:37:37+00:00,@SrkWould @iamsrk @KKRiders @RedChilliesEnt @AADaddario @SRKUniverseRU King
5349,2021-05-04 17:37:37+00:00,"#ArrestMamata 
But why???
Yeh bhi to sunn lo https://t.co/hYB4fhhVFn"
5350,2021-05-04 17:37:36+00:00,@ImRaina Raina ji kya bat h. Jab tak IPL chal rha tha. Aapko ye deshbhakti yad nhi aayi. Y is this when IPL stands postponed. #justasking
5351,2021-05-04 17:37:36+00:00,@kirti__433 @KhediNarendra
5352,2021-05-04 17:37:36+00:00,@Thebakshi2 सौंपेगा कौन इसके लिए हिम्मत होनी चाहिए।
5353,2021-05-04 17:37:36+00:00,Not me wanting someone to subtweet me or upload a story aaaaaarghhhhhhh
5354,2021-05-04 17:37:36+00:00,"@thakurbjpdelhi राष्ट्र पति शासन लगाओ,बंगाल कोई उसके बाप का नहीं, जो चाहे सो कर लेगी वो.......?"
5355,2021-05-04 17:37:36+00:00,"@OfficialDPRPP @Obibhatti @NaikRooh @Lalika79 @Aakbar84 loss will be paid by those who did this, so next time that person must be think before doing such act. its not a good sign, it might be make more violence."
5356,2021-05-04 17:37:36+00:00,"#मंडावा #झुंझुनूं
मंडावा चेयरमैन नरेश सोनी ने दिया सीएम कोष में मासिक भत्ता
सभी पार्षदों के साथ चेयरमैन नरेश सोनी भी दिया मासिक भत्ता
ईओ को एक माह के मासिक भत्ते को सीएम राहत कोष में देने का पत्र सौंपा
#jhunjhunu #झुंझुनू #jhunjhnu #jhunjhunuupdate @ashokgehlot51 @RitaChoudhary10"
5357,2021-05-04 17:37:36+00:00,@MaryamNSharif https://t.co/DxjdIzERXM
5358,2021-05-04 17:37:36+00:00,@uncletaz92 تو کُڑ کُڑ کم کریں اور جائیں کام کریں۔
5359,2021-05-04 17:37:36+00:00,@hajitharki Thank you so much
5360,2021-05-04 17:37:35+00:00,@Arsl_Sayss Bhot dafa
5361,2021-05-04 17:37:35+00:00,फेकू ने सारी पावर तो एलजी को दे दी राज्य सरकार क्या करें जब उसके पास अधिकारी ही नहीं रहा जो बन रहा रहा वो कर रहे हैं https://t.co/wlnuFhMRnB
5362,2021-05-04 17:37:35+00:00,The Bad Batch is a glimpse at the future of Star Wars spinoffs https://t.co/GIxiffvFY5 https://t.co/G0SGd3xblm
5363,2021-05-04 17:37:35+00:00,@messziah @MOU53RAT Noooooooooo I missed it entirely
5364,2021-05-04 17:37:35+00:00,@AnupamkPandey Sure Sir🙏
5365,2021-05-04 17:37:35+00:00,https://t.co/ND50NDeKCl
5366,2021-05-04 17:37:35+00:00,@TararAttaullah Rock star
5367,2021-05-04 17:37:35+00:00,@MichaelVaughan This chinese virus has destroyed the lives of innocent peoples
5368,2021-05-04 17:37:35+00:00,"Plodding through the latest @BacklistedPod selection: The Evenings by Gerard Reve and keeping in mind @i_am_mill_i_am's stern reminder that maybe if a lot of great critics think a thing is a masterpiece, who am I to disagree?
https://t.co/SgBRu5Jihw"
5369,2021-05-04 17:37:35+00:00,@SVTMumbai 🙏🙏
5370,2021-05-04 17:37:35+00:00,@Brownsk12 😂
5371,2021-05-04 17:37:35+00:00,@Bangal_Ki_Beti @narendramodi @AmitShah जरूरी नही आक्सीजन की कमी से ही मृत्यु होती है। निर्ममता के गुंडों द्वारा पश्चिम बंगाल में किये जा रहे हिंसक उत्पात पर भी यदि आपकी संवेदनाएँ शून्य हैं तो भी आप मरे हुए ही हैं।
5372,2021-05-04 17:37:35+00:00,@unkonfined dats why I always miss TAT 😎
5373,2021-05-04 17:37:35+00:00,@Arslan_Darkstar It was just the bodyache and that too for one day.
5374,2021-05-04 17:37:35+00:00,@syedmusa213 Moosa pocket money Ni mil rahi mjhy😔
5375,2021-05-04 17:37:35+00:00,@f_haqpk @ISRARADIL4 @imdrshah ‌‌‌‌‌‌ډېر ښه مشره👌🏻
5376,2021-05-04 17:37:34+00:00,एमालेका ६ सांसद्लाई कोरोना संक्रमण प्रधानमन्त्रीलाई विश्वासको मत दिन पाउने सम्भावना कति? https://t.co/o9Ga092cip
5377,2021-05-04 17:37:34+00:00,@durrani_sudais @HamidMirPAK @Shafqat_Mahmood Dil ki baat🌚
5378,2021-05-04 17:37:34+00:00,@Ajeeb_Masla_Hai Wehem ka koi ilaaj nhi 😂😂
5379,2021-05-04 17:37:34+00:00,@AbhishekTomar__ @saurmisra @tiwariaditi0909 @Chashhmish @MoneyMultiplyer @thatfunnymummy @TheRebellionR @abhi8985 @Shivash78116192 🙏🙏🙏🙏
5380,2021-05-04 17:37:34+00:00,@amangoyal1996 @NilimaSinha9471 @ashokgehlot51 Ye bhi Pappu @RahulGandhi Se kam nhi hai 😜😜
5381,2021-05-04 17:37:34+00:00,"#कोविड19 के प्रति जानकारी और उस जानकारी को साझा करके हम कोविड संक्रमण की कड़ी तो तोड़ सकते है। 
जानकारी की इस कड़ी को बढ़ायें , अपनों को कोविड संक्रमण से बचायें। 
#अफवाहोंसेबचे #संक्रमणकोतोड़े 
@abhisheksinghDP 
@ChhattisgarhABC @RahilSubedar @chandanrai87 ,@NytRaj https://t.co/uVVxl683dN"
5382,2021-05-04 17:37:34+00:00,"@sayba_naaz @ShahinaRahmani Walekumusslam 
Beshaq 😭"
5383,2021-05-04 17:37:34+00:00,"so, bakit gising pa kayo? 🤨🤨🤨"
5384,2021-05-04 17:37:34+00:00,@DChaurasia2312 Abe chutiye charsi chup
5385,2021-05-04 17:37:34+00:00,बंगाल में हिंसा फैलाने वालो पे सख्त से सख्त करवाई की जाय #HighCourt 🙏🇮🇳जय हिन्द वन्देमातरम
5386,2021-05-04 17:37:34+00:00,When a girl shows you her new nails https://t.co/eSz48ETQjs
5387,2021-05-04 17:37:34+00:00,"@KainatQadri @AqeelAhmad092 @_phenomenal_xam @MateenAzhari5 @Alizehk_786 @jald_fir_milege @SunniBareilvi @IMRAZVI5 @SayyedaMadni7 @MTayyabwarsi @M_TosifKhan Achcha.... Shayad m Hazrat k bayan zyada sun raha hun isliye unki awaz lagi hogi....
Wese bhi Humare Sare Ulema ki Awaz ek hi to h 
Jo Nabi 🌹ﷺ🌹 k Nahi Wo Humara Nahi"
5388,2021-05-04 17:37:34+00:00,@NikunjDayma @ruchirmishraTOI @TOIIndiaNews @TOI_Nagpur Covid
5389,2021-05-04 17:37:34+00:00,@arsetweets @Suhailkhaneng Lgta iska taza breakup hua ha sed loif
5390,2021-05-04 17:37:34+00:00,@PTI_News @India_NHRC esse pahle kaun sa ganja fhuk rahe the jab UP mai human right violation ho rahe the to
5391,2021-05-04 17:37:34+00:00,@Nathyenaosei @pqdeb_ @SoaressFN É isso
5392,2021-05-04 17:37:34+00:00,"""Non Supplying Of Oxygen To Hospitals Is Criminal Act, Not Less Than Genocide By Authorities"": Allahabad High Court
https://t.co/b37BwnNOxf"
5393,2021-05-04 17:37:34+00:00,"@geektive وہ گفتگو سے گریزاں،میں چاہوں بات پہ بات
بساطِ عشق پہ لکھی ہے میری،مات پہ مات🥀"
5394,2021-05-04 17:37:33+00:00,@IndianExpress Same situation in Noida @dmgbnagar . With my own eyes saw Covid patients being admitted in kailash hospital sector 71 with 1.25 lakh being the advance amount while https://t.co/cCW9pSyodq shows no availability of beds
5395,2021-05-04 17:37:33+00:00,केन्द्र सरकार को पश्चिम बंगाल मे हो रहे अपराध को रोकने के लिए ठोस कदम उठाने कि आवश्यकता है अब दिलासा से काम नही चलने वाला है !!  दया बिनु संत कसाई दया करी तो आफत आई  !! https://t.co/xeLkCPdOV6
5396,2021-05-04 17:37:33+00:00,@ANI @covid19indiaorg
5397,2021-05-04 17:37:33+00:00,@apka_zaryan 😜😂
5398,2021-05-04 17:37:33+00:00,@thy_chosen1_ Hahaha
5399,2021-05-04 17:37:33+00:00,@israr_ik7 @frishtayy he is calling me chor
5400,2021-05-04 17:37:33+00:00,@KashmirZadaa @Ishra_Khattak @Sahiii______ @dw_1k @HoorainPervaiz @tsunny68 @SyEdA_GuLwiSh @idreesnagi @IamHunbli @NoorFM22 @WaleedSJarral Exactly https://t.co/JkBiWQ2iLZ
5401,2021-05-04 17:37:33+00:00,@HardeepSPuri @BJP4Delhi @airindiain @DelhiAirport @CSMIA_Official @MEAIndia @CGIHongKong @MoHFW_INDIA @IndianDiplomacy @indiandiplomats @MIB_India @mygovindia @MyGovHindi @transformIndia @AAI_Official @MoCA_GoI 738 for delhi ye to bade logo ke ghar mein chala jaayega.... 1 crore janta kaha jaayegi
5402,2021-05-04 17:37:33+00:00,Alka Rawat wants to raise funds for I Need Your Urgent Support For My Treatment. Your donation has the power to help them move closer to their goal amount. Please contribute. https://t.co/nj7d21q5IU
5403,2021-05-04 17:37:33+00:00,@aint_ur_hubby Aryy sdqyy ap b khush rhoo bro❣️❣️
5404,2021-05-04 17:37:33+00:00,@Ghzl_9 @pk_mh0 @Faaro01 @Zarr_9 @5s786 @5ra512 @pth_9 @Ejaz_86 @_SH514 @za_059 @Za_i_d @Abd_ul5 @_Arsh1 @Ghzal_6 @Sahil_61 @Za_637 @Pk50k @595_i @1259za @CH_OneR @SB_KHN @SDM_PG @faha2d71 @soon_abid @Hmmdk22 @frgorsi797 @Khan_G_82 @A_Q_59 @wsy_g112 @Ghzl_3 Ifb
5405,2021-05-04 17:37:33+00:00,@sunil_kumain bhai har gaaon or shehar ka uttrakhand me yahi haal h kya kumaun kya gadhwal yahi nazare hain 🙄😬
5406,2021-05-04 17:37:33+00:00,Ketakutan akan kehilangan dalam mencinta itu wajar. Perasaan takut kehilangan ada karena kamu berkeinginan untuk memiliki seutuhnya.
5407,2021-05-04 17:37:33+00:00,"@shetaanishere Ap sirf 1 kisam k logo say bahes nhi jeet sktay or wo kisam ha

Talk shows dekhne walo ki

danieal sb😂😂"
5408,2021-05-04 17:37:33+00:00,یہاں امت مسلمہ خاموشی اختیار کرے گی کیوں کہ فرقہ واریت پھیلنے کا اندیشہ ہے۔ https://t.co/0qdeSwVK17
5409,2021-05-04 17:37:33+00:00,"पूर्ण बहुमत से बनी केंद्र सरकार इतनी कायर हो गई है की अब देशव्यापी धरना दे रही है बंगाल हिंसा पर ।

अपने कार्यकर्ताओं की सुरक्षा करने में सक्षम नहीं थे तो उनको चुनाव में क्यों झोंकते हो ।

@narendramodi @AmitShah पूरी कैबिनेट सहित चुल्लू भर पानी ढूंढ लो ।
#BengalBurning"
5410,2021-05-04 17:37:33+00:00,"I just can't understand what is the reason they are ignoring everyone. Are they being funded for conduction of exams or what. Shafqat mehmood sahb  is also not even trying to understand the reason why need SAGs and cancellations of exams. #AntiStudentPTI
@Shafqat_Mahmood"
5411,2021-05-04 17:37:32+00:00,@AmjadRazaGujjar 👍
5412,2021-05-04 17:37:32+00:00,"You can't look dumb
If you're already dumb"
5413,2021-05-04 17:37:32+00:00,BOREDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD
5414,2021-05-04 17:37:32+00:00,@Bloodu999 😐😐
5415,2021-05-04 17:37:32+00:00,"Sir @Shafqat_Mahmood  says no school/college is supporting SAGS sir this shows how much informed you are about this matter where every big chain and renowned schools/colleges are supporting SAGS you are living in your own world.
Please GIVE US SAGS FOR EVERYONE.
#AntiStudentPTI"
5416,2021-05-04 17:37:32+00:00,"Socha tha is dfa internal assessment achi rkhni hy
Or ab pehly test my hi pass hny k laly pry huy hn"
5417,2021-05-04 17:37:32+00:00,@calmenoor_ Acha apne se or apni behn se acha acha 🤣🤣🤣🤣🤧
5418,2021-05-04 17:37:32+00:00,@Hassan5_72 🌚🌚🌚😭
5419,2021-05-04 17:37:32+00:00,"Good project🚀🚀🚀
@BeinAzhar @trickyboy555 @namitsharma5 https://t.co/3CdDFqRr73"
5420,2021-05-04 17:37:32+00:00,@LokKalyanSetu Om
5421,2021-05-04 17:37:32+00:00,@PTI_News Why they have to write.. cant that lady take charge on her own.. it shows the level of low
5422,2021-05-04 17:37:32+00:00,@Angel_Rai7 Beautiful pic
5423,2021-05-04 17:37:32+00:00,@illumi9aughty @TheRealPCB 🤣
5424,2021-05-04 17:37:31+00:00,"یہ جنازہ ہے علیؑ کا شاہِ خیبر گیر کا 
آج بابا مر گیا  ہے شبرؑ و شبیرؑ کا 💔 

#یومِ_علیؑ #جلوس
#MartyrdomOfImamAli 
#Karachi https://t.co/FrSuNQy9Mv"
5425,2021-05-04 17:37:31+00:00,@RadhaIND2 bindas
5426,2021-05-04 17:37:31+00:00,@chaurasiap @babakarolineem @NeemKaroliBaba1 जय सियाराम जय हनुमानजी🙏🚩
5427,2021-05-04 17:37:31+00:00,@TahirMughalPml2 Nice to see u in my city sir🦁🦁❤
5428,2021-05-04 17:37:31+00:00,@TheChaudharyyy @Jack14Capt Niiiii ttooooooooo👀👀👀👀
5429,2021-05-04 17:37:31+00:00,@saluja_mamta @Minister_Edu @msisodia @Dir_Education Great 👍
5430,2021-05-04 17:37:31+00:00,@Sandeep44748419 Bhai inko kon arrest krega yar inka kuch nhi ho skta blki ye logo ko arrest krti hai jaise CBI ko karwaya tha
5431,2021-05-04 17:37:31+00:00,اس کا دکھ کوئی کسان ہی سمجھ سکتا ہے۔ @DClayyah1 @DcLayyah @ajmaljami https://t.co/9jG3z6fgdY
5432,2021-05-04 17:37:31+00:00,@acharyagirl डिस्कनेक्ट नहुने लामो समय सम्म टिक्नें स्पेश होस्ट को अबस्यकता पर्यो ल 😂
5433,2021-05-04 17:37:31+00:00,@mehreensyed05 @HussainiOffical @SyedAsi514 @walihasan_09 @Zawar_Mudasar @syedaitratfatim @Kaneez_e_Zahra_ @Rao_ZaDa110 @zaheennaqviii 💔🖤
5434,2021-05-04 17:37:31+00:00,https://t.co/PbemKBF5No https://t.co/ayxPKcBEir
5435,2021-05-04 17:37:31+00:00,@MukulKMishra यह परिचय का विस्तार दे हिन्दीभाषा की तरह अच्छा रहेगा देश हित में https://t.co/dcS7k0RsaE
5436,2021-05-04 17:37:31+00:00,@kurumin1418 Good night 😴💤
5437,2021-05-04 17:37:31+00:00,Yo Space kya h vc https://t.co/VZTSJm821g
5438,2021-05-04 17:37:31+00:00,#पश्चिम बंगाल_ में _राष्ट्रपति__ शासन_ लागू_ करो। https://t.co/wlSNsNUNhU
5439,2021-05-04 17:37:31+00:00,"@anshulpande Hi Anshul,  please share your contact number via DM so that we can get back to you immediately or kindly call us on 9998880005 &amp; one of our team members will assist you with any queries related.   https://t.co/LM2FbppkT1"
5440,2021-05-04 17:37:30+00:00,@iqraaaaaaaa10 @2nd @Itz_komal 😂
5441,2021-05-04 17:37:30+00:00,@common000786 Congratulations bittu bhai
5442,2021-05-04 17:37:30+00:00,@aajtak Gud news
5443,2021-05-04 17:37:30+00:00,😂😂#BarristerBabu https://t.co/YDxInK9kfY
5444,2021-05-04 17:37:30+00:00,"इटावा : 'चाचा-भतीजे' के गठबंधन से चारों खाने चित्त हुई BJP, हाथ आई केवल 1 सीट

https://t.co/eZZ7GdLIas via @NavbharatTimes"
5445,2021-05-04 17:37:30+00:00,@narendramodi #ShowSomeSpine sir ....Against west bengal violence doing by TMC against our BJP party workers.I strongly called #PresidentRuleInWestBengal
5446,2021-05-04 17:37:30+00:00,@nanotmonroe What happened in the last was interesting though
5447,2021-05-04 17:37:30+00:00,"BJP Offices Looted, Houses Of Party Workers Torched. Violence In WB After Poll Results

#ArrestMamataBanerjee 
#ArrestMamata"
5448,2021-05-04 17:37:30+00:00,@SadikAl27277063 @JM_Scindia https://t.co/Gmbcbbkn4S
5449,2021-05-04 17:37:30+00:00,@luckysi1599 लगता है आज ज्यादा पी ली है तुमने। यह करेक्ट न्यूज़ है।
5450,2021-05-04 17:37:30+00:00,"Batman became Batman after being bitten by bat' was the dumbest thing I believed as a child after I saw Spiderman become Spiderman due to biting of spider 🙂

What was the dumbest thing you believed after watching a movie..?"
5451,2021-05-04 17:37:30+00:00,@AarTee33 ॐ शांति शांति 🙏
5452,2021-05-04 17:37:29+00:00,"I'm covid positive, before I die I just wanna say-"
5453,2021-05-04 17:37:29+00:00,@SBilal77741588 😇
5454,2021-05-04 17:37:29+00:00,@LiveLawIndia @soniandtv @_Akshita_Saxena @UPGovt @myogiadityanath Hope they understand what Genocide  means
5455,2021-05-04 17:37:29+00:00,छात्रसंघ अध्यक्ष भीलवाड़ा छोटे भाई विजय पाल सिंह राठौड़ के कोरोना संक्रमित होने का समाचार मिला है।ईश्वर से आपके शीघ्र स्वास्थ्य लाभ की कामना करता हूं।मुझे पूर्ण विश्वास है कि आप शीघ्र ही कोरोना महामारी पर विजय हासिल कर पुनः राष्ट्रसेवा के कार्यों में जुट जाएंगे |@Vijaypal_Singh_ https://t.co/96FVziNv8F
5456,2021-05-04 17:37:29+00:00,@aiparisangh #चौकीदार_दलाल🙅
5457,2021-05-04 17:37:29+00:00,@zevolutionaries Allah ap dono ko sbr aur apki ami ko jannat main ala muqam ata kry ameeen
5458,2021-05-04 17:37:29+00:00,@Angryman_21 @Oye_Jahazi 😂😂😂
5459,2021-05-04 17:37:29+00:00,@Deoyonce Coz we were discussing about relationship problems and solutions not types of sex practices...😊
5460,2021-05-04 17:37:29+00:00,"Officers r officers ! 
Officers r above the law 
Law is just for poor people. 
#بیوروکریٹس_عوام_کے_نوکر https://t.co/glUoatYuhn"
5461,2021-05-04 17:37:29+00:00,@AishaLUMS No
5462,2021-05-04 17:37:29+00:00,"चिड़ियाघर के आठ शेर हुए कोरोना संक्रमित, सभी को किया गया आइसोलेट https://t.co/0pt0Uo8tdQ via @rajdhaniupdate #Zoo #8Lions #LionsCovid19Positive #HyderabadZoo #Lion #CoronaPandemic"
5463,2021-05-04 17:37:29+00:00,É duro
5464,2021-05-04 17:37:29+00:00,@maddhav_ @Badassgirlll Wtf..... 🤣🤣🤣Sakshi
5465,2021-05-04 17:37:29+00:00,@cocomomina Momina. &lt;3
5466,2021-05-04 17:37:29+00:00,"@Nra_19 @_Arsh1 @78Kh6 @_Jasmine001 @Pk50k @ZalmayX @Hmmdk22 @IKH___LAQ 
Follow me I'll Give you Follow Back 💯 With in 1 min promise"
5467,2021-05-04 17:37:29+00:00,"@BJPLive @sambitswaraj संविधान ? सुप्रीम कोर्ट ? मानवाधिकार ?  #BengalBurning
 #BengalViolence  #KhooniKhela
 #WestBengalViolence"
5468,2021-05-04 17:37:29+00:00,@Chashhmish @_cpsharma @CrazzyBanker @iSourabhMishra @tiwariaditi0909 @ShailenBh पैर उल्टे होंगे किसी किसी के उन्हें नहीं पकड़ लेना
5469,2021-05-04 17:37:29+00:00,"@rathoreaakash18 @chartmojo @sanjiv_bhasin @kiran_jadhav_ PNB MAY 32 PE 
CMP .40p
Buy at .50p
What should I do ? Any suggestions.."
5470,2021-05-04 17:37:28+00:00,https://t.co/tZIrq0qKje
5471,2021-05-04 17:37:28+00:00,@allahki_bandi_ @Chaudharypram13
5472,2021-05-04 17:37:28+00:00,सर जी फाल्ट सिर्फ इतना है कि ये सब हिंदू है। https://t.co/qieHRvUk1l
5473,2021-05-04 17:37:28+00:00,"Among all the advices on Covid infection and cure, the first one is #BeCalm and #DoNotPanic 

This cuts down the risk and rush of bad decisions."
5474,2021-05-04 17:37:28+00:00,@afnaaanan How smart u are
5475,2021-05-04 17:37:28+00:00,@Aishajk1122 what
5476,2021-05-04 17:37:28+00:00,#dogecoin #ElonMusk #Bitcoin #cryptomeme https://t.co/dDFW3GBq5x
5477,2021-05-04 17:37:28+00:00,@Nishhfishh @BawaRanjit Very disappointing. Expected better from him
5478,2021-05-04 17:37:28+00:00,"@ICICIBank_Care hi team, I have requested to reverse late charges levied on last month car loan EMI but I didn’t get any reversal. please check and get back to me at earliest"
5479,2021-05-04 17:37:28+00:00,"To relax RT-PCR tests, especially for interstate travellers, merely because lab infrastructure cannot cope with demand, not because there is no real need to, goes against the universally accepted approach of aggressive testing in fighting COVID-19. https://t.co/MYHzDrUEbs"
5480,2021-05-04 17:37:27+00:00,@EpicKillerRblx good night
5481,2021-05-04 17:37:27+00:00,@hello_anshul @dcjammuofficial @diprjk Sir Kindly Change the Time Slot for the Pharmacutical Distributors the given Time Slot leads the shortage of Medicine in Jammu Province.                              Regards
5482,2021-05-04 17:37:27+00:00,"@dineshwadera Sir mana aapne tmc ki victory ko acha btaya tha
But ab waha galat hora h y accept karne se kuch bigad ni jayega kyonki y sachhai but aap to alg hi chl re ho bjp ko. Chod kr congress Or cpi bhi khre h violence ki wo kha se it cell le aayu"
5483,2021-05-04 17:37:27+00:00,दिल्ली की गलियों में रहने वाले हल्के-फुल्के लक्षण के कोरोना मरीजों को अस्पताल जाने के लिए @AzadOffice द्वारा मुफ्त ऑटो सेवा ऑटो बुक करने के लिए आप हमारे नंबर 9818430043 पर कॉल कर सकते हैं या फिर TYCIA संस्था के नंबर 011-41236614 पर सम्पर्क कर सकते हैं- @tycia_1 https://t.co/oGfm5WrWbf
5484,2021-05-04 17:37:27+00:00,@JPateriya @thevijaydadhich @IYCMadhya @VikrantBhuria @srinivasiyc @sheshnojha Great job man ... keep it up 👍
5485,2021-05-04 17:37:27+00:00,"चवन्नी छाप लोग भी मुझे गालिया दे रहे है, बस यही है मेरी ताकत 🙏

#restoreKangnaRanaut 
#Restorekangana"
5486,2021-05-04 17:37:27+00:00,"@sushanth_ganiga @desi_bhayo88 Aap reply hi mt kro, simple 🌝🌝🤡😂😂"
5487,2021-05-04 17:37:27+00:00,ਸਾਡਾ ਦਿਲ ਤੂੰ ਤੋੜਿਆ ਤੇ ਨਾਂ ਲੇਖਾਂ ਦਾ ਲੱਗ ਗਿਆ ਏ... https://t.co/dCfQWvWPLj
5488,2021-05-04 17:37:27+00:00,"जय  महाबली सरकार 
शुभ रात्रि 🙏"
5489,2021-05-04 17:37:27+00:00,@Hasmatulla_khan 😂😂
5490,2021-05-04 17:37:27+00:00,@DahiShakkar @achayaarachaa @acc_sah Wohi jo kehta tha maar jatay hein phir zinda ho jatayy hein nepal
5491,2021-05-04 17:37:27+00:00,@nightt_furyy Deaaaaaaaaddd😂😂
5492,2021-05-04 17:37:26+00:00,"#राजस्थान सरकार प्रदेश में कोरोना के बढ़ते केसों को देखते हुए जल्दी ही प्रभावी कदम उठाओ @ashokgehlot51 जी जल्दी ही शादियों पर रोक लगाओ नही तो गांवों में भी कोरोना विस्फोट होगा और स्थिति भयानक होगी ।
@RajCMO @SachinPilot"
5493,2021-05-04 17:37:26+00:00,जय संविधान https://t.co/qAVfXRmpAs
5494,2021-05-04 17:37:26+00:00,@thirukoti311 I can understand.
5495,2021-05-04 17:37:26+00:00,विद्या-पढ़ाई कसम ख़ाकर बोलो...🙄 https://t.co/TM6UGYXcIE
5496,2021-05-04 17:37:26+00:00,@nidzz3009 ❤️😍😘 https://t.co/E0oldE8kyh
5497,2021-05-04 17:37:26+00:00,"#SOS 
Shivam’s father need immediate medical support!
Name- Govind Singh
Age-43
Spo2-80 &amp; going down
Need urgent ventilator bed in #Faridabad 
Attendant-Shivam
Mob- 9626409997
@Aparajita_2018 @SmartCityFbad @FaridabadLive @RubikaLiyaquat @chitraaum @appurv_gupta 

#HelpingHands"
5498,2021-05-04 17:37:26+00:00,"@QUXXNOFGOTHAM_ Los que trajeron el camión van a llevarlas al callejon cerca de mi departamento

-Le dio una nalgada antes de que se fuera para después ponerse el casco de nueva cuenta. Para poder ayudar a subir a Nora al camión.-"
5499,2021-05-04 17:37:26+00:00,"Vashma stop flirting with my innocent Uday!😂❤️

#Vashmay #KyunUttheDilChhodAaye #AnchalSahu #ShagunPandey https://t.co/z7B5t3QwqJ"
5500,2021-05-04 17:37:26+00:00,"बहुत से BJP MLA, MP अब TMC में चले जायेंगे

बस थोड़े दिन की बात है, BJP टूटने वाली है"
5501,2021-05-04 17:37:26+00:00,"@KanganaTeam Is Right.
Immediately Restore Kangana handle .
#RestoreKangana
खूब लड़ी मर्दानी वो तो झांसी वाली रानी 
India wants Kangana back. https://t.co/gUab7ddeuP"
5502,2021-05-04 17:37:26+00:00,@HufsahZiza Oooooo
5503,2021-05-04 17:37:26+00:00,@kanganaranauttw @TheDeepak2021ln @ShekharSaharsh
5504,2021-05-04 17:37:26+00:00,@sridhar_31 @Raghu_Dixit @AshwiniMS_TNIE I am in Gurgaon NCR so dont about Mysore but its control us  strict and thro hospital request and prescription and medical records and aadhar card . No direct supply to any individual.
5505,2021-05-04 17:37:26+00:00,https://t.co/6J2csfk29o
5506,2021-05-04 17:37:26+00:00,"How is he the ""best resistance to the British""?

He lost to the Marathas. Later British butchered him. https://t.co/WYl7aJ8oD1"
5507,2021-05-04 17:37:26+00:00,"टैगोर बनने  चला था *आसाराम*
बंगाल की जनता ने दिखाया कि वो है सिर्फ़ और सिर्फ़ *झांसाराम* https://t.co/227OtCK3NM"
5508,2021-05-04 17:37:26+00:00,@_sexy_soul https://t.co/h5WcUxp1Sp
5509,2021-05-04 17:37:26+00:00,@AamAadmiParty @ArvindKejriwal People are dying because lack of oxygen not because of ration so think about it and make a strong plan so that we can fight against covid
5510,2021-05-04 17:37:26+00:00,"पश्चिम बंगाल की हिंसा का जिम्मेदार कौन?
Watch Full Video on YouTube (https://t.co/qfUeyugMGu)
#FutkarNews https://t.co/anpONsvSYA"
5511,2021-05-04 17:37:26+00:00,Lock and Love Women’s Summer Tunic Dress V Neck Casual Loose Flowy Swing Shift Dress https://t.co/mOXIIUMjt7
5512,2021-05-04 17:37:26+00:00,@SamUnderwoodUK has created a much-needed resource for SEOs. Has become my #1 hub when looking for #SEO tools. https://t.co/6kGWLr4C2l
5513,2021-05-04 17:37:26+00:00,"@Saman_J_ اس نے کہا ہے حکومت اپنی مدت پوری نہیں کر پائے گی
سب نے اسے ابو بنالیا ہے"
5514,2021-05-04 17:37:26+00:00,Absolutely...#allahabadhighcourt https://t.co/G0zOi4uAYS
5515,2021-05-04 17:37:25+00:00,@KhanPrettykhan Insha'Allah ♥️🤭
5516,2021-05-04 17:37:25+00:00,"""The more you move, the easier it is to keep moving. Maintain the momentum.""

–@JamesClear"
5517,2021-05-04 17:37:25+00:00,@ayshee137 🌝
5518,2021-05-04 17:37:25+00:00,"@anilvijminister Sir 
I m mohit
 मैने covid का टेस्ट भी कराया हैं। पर रिपोर्ट नही आ रही।
मुझे 2-3week हो गए बीमार हुए । कोई taste ना smell आती । headache रहता हैं।। कमजोरी बहुत हैं। help me सर"
